column,raw_skew,log1p_skew
annual_inc,47.24410532813459,0.10211942376137494
revol_bal,13.981213611885003,-1.0017190400966869
tot_cur_bal,2.797714236008811,-0.47813672034684723
avg_cur_bal,3.846603075022925,-0.25027422124299664
